score, v[0], v[1], v[2], v[3], v[4], v[5], v[6], v[7], v[8], v[9]
64, 0, 1, 2, 3, 4, 7, 8, 10, 11, 18
64, 0, 1, 2, 3, 4, 7, 8, 10, 12, 17
64, 0, 1, 2, 3, 4, 7, 8, 10, 13, 16
64, 0, 1, 2, 3, 4, 7, 8, 10, 14, 15
64, 0, 1, 2, 3, 4, 7, 8, 11, 12, 16
64, 0, 1, 2, 3, 4, 7, 8, 11, 13, 15
64, 0, 1, 2, 3, 4, 7, 8, 12, 13, 14
64, 0, 1, 2, 3, 4, 7, 9, 10, 11, 17
64, 0, 1, 2, 3, 4, 7, 9, 10, 12, 16
64, 0, 1, 2, 3, 4, 7, 9, 10, 13, 15
64, 0, 1, 2, 3, 4, 7, 9, 11, 12, 15
64, 0, 1, 2, 3, 4, 7, 9, 11, 13, 14
64, 0, 1, 2, 3, 4, 7, 10, 11, 12, 14
64, 0, 1, 2, 3, 4, 8, 9, 10, 11, 16
64, 0, 1, 2, 3, 4, 8, 9, 10, 12, 15
64, 0, 1, 2, 3, 4, 8, 9, 10, 13, 14
64, 0, 1, 2, 3, 4, 8, 9, 11, 12, 14
64, 0, 1, 2, 3, 4, 8, 10, 11, 12, 13
64, 0, 1, 2, 3, 5, 6, 7, 8, 9, 23
64, 0, 1, 2, 3, 5, 6, 7, 8, 10, 22
64, 0, 1, 2, 3, 5, 6, 7, 8, 11, 21
64, 0, 1, 2, 3, 5, 6, 7, 8, 12, 20
64, 0, 1, 2, 3, 5, 6, 7, 8, 13, 19
64, 0, 1, 2, 3, 5, 6, 7, 8, 14, 18
64, 0, 1, 2, 3, 5, 6, 7, 8, 15, 17
64, 0, 1, 2, 3, 5, 6, 7, 9, 10, 21
64, 0, 1, 2, 3, 5, 6, 7, 9, 11, 20
64, 0, 1, 2, 3, 5, 6, 7, 9, 12, 19
64, 0, 1, 2, 3, 5, 6, 7, 9, 13, 18
64, 0, 1, 2, 3, 5, 6, 7, 9, 14, 17
64, 0, 1, 2, 3, 5, 6, 7, 9, 15, 16
64, 0, 1, 2, 3, 5, 6, 7, 10, 11, 19
64, 0, 1, 2, 3, 5, 6, 7, 10, 12, 18
64, 0, 1, 2, 3, 5, 6, 7, 10, 13, 17
64, 0, 1, 2, 3, 5, 6, 7, 10, 14, 16
64, 0, 1, 2, 3, 5, 6, 7, 11, 12, 17
64, 0, 1, 2, 3, 5, 6, 7, 11, 13, 16
64, 0, 1, 2, 3, 5, 6, 7, 11, 14, 15
64, 0, 1, 2, 3, 5, 6, 7, 12, 13, 15
64, 0, 1, 2, 3, 5, 6, 8, 9, 10, 20
64, 0, 1, 2, 3, 5, 6, 8, 9, 11, 19
64, 0, 1, 2, 3, 5, 6, 8, 9, 12, 18
64, 0, 1, 2, 3, 5, 6, 8, 9, 13, 17
64, 0, 1, 2, 3, 5, 6, 8, 9, 14, 16
64, 0, 1, 2, 3, 5, 6, 8, 10, 11, 18
64, 0, 1, 2, 3, 5, 6, 8, 10, 12, 17
64, 0, 1, 2, 3, 5, 6, 8, 10, 13, 16
64, 0, 1, 2, 3, 5, 6, 8, 10, 14, 15
64, 0, 1, 2, 3, 5, 6, 8, 11, 12, 16
64, 0, 1, 2, 3, 5, 6, 8, 11, 13, 15
64, 0, 1, 2, 3, 5, 6, 8, 12, 13, 14
64, 0, 1, 2, 3, 5, 6, 9, 10, 11, 17
64, 0, 1, 2, 3, 5, 6, 9, 10, 12, 16
64, 0, 1, 2, 3, 5, 6, 9, 10, 13, 15
64, 0, 1, 2, 3, 5, 6, 9, 11, 12, 15
64, 0, 1, 2, 3, 5, 6, 9, 11, 13, 14
64, 0, 1, 2, 3, 5, 6, 10, 11, 12, 14
64, 0, 1, 2, 3, 5, 7, 8, 9, 10, 19
64, 0, 1, 2, 3, 5, 7, 8, 9, 11, 18
64, 0, 1, 2, 3, 5, 7, 8, 9, 12, 17
64, 0, 1, 2, 3, 5, 7, 8, 9, 13, 16
64, 0, 1, 2, 3, 5, 7, 8, 9, 14, 15
64, 0, 1, 2, 3, 5, 7, 8, 10, 11, 17
64, 0, 1, 2, 3, 5, 7, 8, 10, 12, 16
64, 0, 1, 2, 3, 5, 7, 8, 10, 13, 15
64, 0, 1, 2, 3, 5, 7, 8, 11, 12, 15
64, 0, 1, 2, 3, 5, 7, 8, 11, 13, 14
64, 0, 1, 2, 3, 5, 7, 9, 10, 11, 16
64, 0, 1, 2, 3, 5, 7, 9, 10, 12, 15
64, 0, 1, 2, 3, 5, 7, 9, 10, 13, 14
64, 0, 1, 2, 3, 5, 7, 9, 11, 12, 14
64, 0, 1, 2, 3, 5, 7, 10, 11, 12, 13
64, 0, 1, 2, 3, 5, 8, 9, 10, 11, 15
64, 0, 1, 2, 3, 5, 8, 9, 10, 12, 14
64, 0, 1, 2, 3, 5, 8, 9, 11, 12, 13
64, 0, 1, 2, 3, 6, 7, 8, 9, 10, 18
64, 0, 1, 2, 3, 6, 7, 8, 9, 11, 17
64, 0, 1, 2, 3, 6, 7, 8, 9, 12, 16
64, 0, 1, 2, 3, 6, 7, 8, 9, 13, 15
64, 0, 1, 2, 3, 6, 7, 8, 10, 11, 16
64, 0, 1, 2, 3, 6, 7, 8, 10, 12, 15
64, 0, 1, 2, 3, 6, 7, 8, 10, 13, 14
64, 0, 1, 2, 3, 6, 7, 8, 11, 12, 14
64, 0, 1, 2, 3, 6, 7, 9, 10, 11, 15
64, 0, 1, 2, 3, 6, 7, 9, 10, 12, 14
64, 0, 1, 2, 3, 6, 7, 9, 11, 12, 13
64, 0, 1, 2, 3, 6, 8, 9, 10, 11, 14
64, 0, 1, 2, 3, 6, 8, 9, 10, 12, 13
64, 0, 1, 2, 3, 7, 8, 9, 10, 11, 13
64, 0, 1, 2, 4, 5, 6, 7, 8, 9, 22
64, 0, 1, 2, 4, 5, 6, 7, 8, 10, 21
64, 0, 1, 2, 4, 5, 6, 7, 8, 11, 20
64, 0, 1, 2, 4, 5, 6, 7, 8, 12, 19
64, 0, 1, 2, 4, 5, 6, 7, 8, 13, 18
64, 0, 1, 2, 4, 5, 6, 7, 8, 14, 17
64, 0, 1, 2, 4, 5, 6, 7, 8, 15, 16
64, 0, 1, 2, 4, 5, 6, 7, 9, 10, 20
64, 0, 1, 2, 4, 5, 6, 7, 9, 11, 19
64, 0, 1, 2, 4, 5, 6, 7, 9, 12, 18
64, 0, 1, 2, 4, 5, 6, 7, 9, 13, 17
64, 0, 1, 2, 4, 5, 6, 7, 9, 14, 16
64, 0, 1, 2, 4, 5, 6, 7, 10, 11, 18
64, 0, 1, 2, 4, 5, 6, 7, 10, 12, 17
64, 0, 1, 2, 4, 5, 6, 7, 10, 13, 16
64, 0, 1, 2, 4, 5, 6, 7, 10, 14, 15
64, 0, 1, 2, 4, 5, 6, 7, 11, 12, 16
64, 0, 1, 2, 4, 5, 6, 7, 11, 13, 15
64, 0, 1, 2, 4, 5, 6, 7, 12, 13, 14
64, 0, 1, 2, 4, 5, 6, 8, 9, 10, 19
64, 0, 1, 2, 4, 5, 6, 8, 9, 11, 18
64, 0, 1, 2, 4, 5, 6, 8, 9, 12, 17
64, 0, 1, 2, 4, 5, 6, 8, 9, 13, 16
64, 0, 1, 2, 4, 5, 6, 8, 9, 14, 15
64, 0, 1, 2, 4, 5, 6, 8, 10, 11, 17
64, 0, 1, 2, 4, 5, 6, 8, 10, 12, 16
64, 0, 1, 2, 4, 5, 6, 8, 10, 13, 15
64, 0, 1, 2, 4, 5, 6, 8, 11, 12, 15
64, 0, 1, 2, 4, 5, 6, 8, 11, 13, 14
64, 0, 1, 2, 4, 5, 6, 9, 10, 11, 16
64, 0, 1, 2, 4, 5, 6, 9, 10, 12, 15
64, 0, 1, 2, 4, 5, 6, 9, 10, 13, 14
64, 0, 1, 2, 4, 5, 6, 9, 11, 12, 14
64, 0, 1, 2, 4, 5, 6, 10, 11, 12, 13
64, 0, 1, 2, 4, 5, 7, 8, 9, 10, 18
64, 0, 1, 2, 4, 5, 7, 8, 9, 11, 17
64, 0, 1, 2, 4, 5, 7, 8, 9, 12, 16
64, 0, 1, 2, 4, 5, 7, 8, 9, 13, 15
64, 0, 1, 2, 4, 5, 7, 8, 10, 11, 16
64, 0, 1, 2, 4, 5, 7, 8, 10, 12, 15
64, 0, 1, 2, 4, 5, 7, 8, 10, 13, 14
64, 0, 1, 2, 4, 5, 7, 8, 11, 12, 14
64, 0, 1, 2, 4, 5, 7, 9, 10, 11, 15
64, 0, 1, 2, 4, 5, 7, 9, 10, 12, 14
64, 0, 1, 2, 4, 5, 7, 9, 11, 12, 13
64, 0, 1, 2, 4, 5, 8, 9, 10, 11, 14
64, 0, 1, 2, 4, 5, 8, 9, 10, 12, 13
64, 0, 1, 2, 4, 6, 7, 8, 9, 10, 17
64, 0, 1, 2, 4, 6, 7, 8, 9, 11, 16
64, 0, 1, 2, 4, 6, 7, 8, 9, 12, 15
64, 0, 1, 2, 4, 6, 7, 8, 9, 13, 14
64, 0, 1, 2, 4, 6, 7, 8, 10, 11, 15
64, 0, 1, 2, 4, 6, 7, 8, 10, 12, 14
64, 0, 1, 2, 4, 6, 7, 8, 11, 12, 13
64, 0, 1, 2, 4, 6, 7, 9, 10, 11, 14
64, 0, 1, 2, 4, 6, 7, 9, 10, 12, 13
64, 0, 1, 2, 4, 6, 8, 9, 10, 11, 13
64, 0, 1, 2, 4, 7, 8, 9, 10, 11, 12
64, 0, 1, 2, 5, 6, 7, 8, 9, 10, 16
64, 0, 1, 2, 5, 6, 7, 8, 9, 11, 15
64, 0, 1, 2, 5, 6, 7, 8, 9, 12, 14
64, 0, 1, 2, 5, 6, 7, 8, 10, 11, 14
64, 0, 1, 2, 5, 6, 7, 8, 10, 12, 13
64, 0, 1, 2, 5, 6, 7, 9, 10, 11, 13
64, 0, 1, 2, 5, 6, 8, 9, 10, 11, 12
64, 0, 1, 3, 4, 5, 6, 7, 8, 9, 21
64, 0, 1, 3, 4, 5, 6, 7, 8, 10, 20
64, 0, 1, 3, 4, 5, 6, 7, 8, 11, 19
64, 0, 1, 3, 4, 5, 6, 7, 8, 12, 18
64, 0, 1, 3, 4, 5, 6, 7, 8, 13, 17
64, 0, 1, 3, 4, 5, 6, 7, 8, 14, 16
64, 0, 1, 3, 4, 5, 6, 7, 9, 10, 19
64, 0, 1, 3, 4, 5, 6, 7, 9, 11, 18
64, 0, 1, 3, 4, 5, 6, 7, 9, 12, 17
64, 0, 1, 3, 4, 5, 6, 7, 9, 13, 16
64, 0, 1, 3, 4, 5, 6, 7, 9, 14, 15
64, 0, 1, 3, 4, 5, 6, 7, 10, 11, 17
64, 0, 1, 3, 4, 5, 6, 7, 10, 12, 16
64, 0, 1, 3, 4, 5, 6, 7, 10, 13, 15
64, 0, 1, 3, 4, 5, 6, 7, 11, 12, 15
64, 0, 1, 3, 4, 5, 6, 7, 11, 13, 14
64, 0, 1, 3, 4, 5, 6, 8, 9, 10, 18
64, 0, 1, 3, 4, 5, 6, 8, 9, 11, 17
64, 0, 1, 3, 4, 5, 6, 8, 9, 12, 16
64, 0, 1, 3, 4, 5, 6, 8, 9, 13, 15
64, 0, 1, 3, 4, 5, 6, 8, 10, 11, 16
64, 0, 1, 3, 4, 5, 6, 8, 10, 12, 15
64, 0, 1, 3, 4, 5, 6, 8, 10, 13, 14
64, 0, 1, 3, 4, 5, 6, 8, 11, 12, 14
64, 0, 1, 3, 4, 5, 6, 9, 10, 11, 15
64, 0, 1, 3, 4, 5, 6, 9, 10, 12, 14
64, 0, 1, 3, 4, 5, 6, 9, 11, 12, 13
64, 0, 1, 3, 4, 5, 7, 8, 9, 10, 17
64, 0, 1, 3, 4, 5, 7, 8, 9, 11, 16
64, 0, 1, 3, 4, 5, 7, 8, 9, 12, 15
64, 0, 1, 3, 4, 5, 7, 8, 9, 13, 14
64, 0, 1, 3, 4, 5, 7, 8, 10, 11, 15
64, 0, 1, 3, 4, 5, 7, 8, 10, 12, 14
64, 0, 1, 3, 4, 5, 7, 8, 11, 12, 13
64, 0, 1, 3, 4, 5, 7, 9, 10, 11, 14
64, 0, 1, 3, 4, 5, 7, 9, 10, 12, 13
64, 0, 1, 3, 4, 5, 8, 9, 10, 11, 13
64, 0, 1, 3, 4, 6, 7, 8, 9, 10, 16
64, 0, 1, 3, 4, 6, 7, 8, 9, 11, 15
64, 0, 1, 3, 4, 6, 7, 8, 9, 12, 14
64, 0, 1, 3, 4, 6, 7, 8, 10, 11, 14
64, 0, 1, 3, 4, 6, 7, 8, 10, 12, 13
64, 0, 1, 3, 4, 6, 7, 9, 10, 11, 13
64, 0, 1, 3, 4, 6, 8, 9, 10, 11, 12
64, 0, 1, 3, 5, 6, 7, 8, 9, 10, 15
64, 0, 1, 3, 5, 6, 7, 8, 9, 11, 14
64, 0, 1, 3, 5, 6, 7, 8, 9, 12, 13
64, 0, 1, 3, 5, 6, 7, 8, 10, 11, 13
64, 0, 1, 3, 5, 6, 7, 9, 10, 11, 12
64, 0, 1, 4, 5, 6, 7, 8, 9, 10, 14
64, 0, 1, 4, 5, 6, 7, 8, 9, 11, 13
64, 0, 1, 4, 5, 6, 7, 8, 10, 11, 12
64, 0, 2, 3, 4, 5, 6, 7, 8, 9, 20
64, 0, 2, 3, 4, 5, 6, 7, 8, 10, 19
64, 0, 2, 3, 4, 5, 6, 7, 8, 11, 18
64, 0, 2, 3, 4, 5, 6, 7, 8, 12, 17
64, 0, 2, 3, 4, 5, 6, 7, 8, 13, 16
64, 0, 2, 3, 4, 5, 6, 7, 8, 14, 15
64, 0, 2, 3, 4, 5, 6, 7, 9, 10, 18
64, 0, 2, 3, 4, 5, 6, 7, 9, 11, 17
64, 0, 2, 3, 4, 5, 6, 7, 9, 12, 16
64, 0, 2, 3, 4, 5, 6, 7, 9, 13, 15
64, 0, 2, 3, 4, 5, 6, 7, 10, 11, 16
64, 0, 2, 3, 4, 5, 6, 7, 10, 12, 15
64, 0, 2, 3, 4, 5, 6, 7, 10, 13, 14
64, 0, 2, 3, 4, 5, 6, 7, 11, 12, 14
64, 0, 2, 3, 4, 5, 6, 8, 9, 10, 17
64, 0, 2, 3, 4, 5, 6, 8, 9, 11, 16
64, 0, 2, 3, 4, 5, 6, 8, 9, 12, 15
64, 0, 2, 3, 4, 5, 6, 8, 9, 13, 14
64, 0, 2, 3, 4, 5, 6, 8, 10, 11, 15
64, 0, 2, 3, 4, 5, 6, 8, 10, 12, 14
64, 0, 2, 3, 4, 5, 6, 8, 11, 12, 13
64, 0, 2, 3, 4, 5, 6, 9, 10, 11, 14
64, 0, 2, 3, 4, 5, 6, 9, 10, 12, 13
64, 0, 2, 3, 4, 5, 7, 8, 9, 10, 16
64, 0, 2, 3, 4, 5, 7, 8, 9, 11, 15
64, 0, 2, 3, 4, 5, 7, 8, 9, 12, 14
64, 0, 2, 3, 4, 5, 7, 8, 10, 11, 14
64, 0, 2, 3, 4, 5, 7, 8, 10, 12, 13
64, 0, 2, 3, 4, 5, 7, 9, 10, 11, 13
64, 0, 2, 3, 4, 5, 8, 9, 10, 11, 12
64, 0, 2, 3, 4, 6, 7, 8, 9, 10, 15
64, 0, 2, 3, 4, 6, 7, 8, 9, 11, 14
64, 0, 2, 3, 4, 6, 7, 8, 9, 12, 13
64, 0, 2, 3, 4, 6, 7, 8, 10, 11, 13
64, 0, 2, 3, 4, 6, 7, 9, 10, 11, 12
64, 0, 2, 3, 5, 6, 7, 8, 9, 10, 14
64, 0, 2, 3, 5, 6, 7, 8, 9, 11, 13
64, 0, 2, 3, 5, 6, 7, 8, 10, 11, 12
64, 0, 2, 4, 5, 6, 7, 8, 9, 10, 13
64, 0, 2, 4, 5, 6, 7, 8, 9, 11, 12
64, 0, 3, 4, 5, 6, 7, 8, 9, 10, 12
64, 1, 2, 3, 4, 5, 6, 7, 8, 9, 19
64, 1, 2, 3, 4, 5, 6, 7, 8, 10, 18
64, 1, 2, 3, 4, 5, 6, 7, 8, 11, 17
64, 1, 2, 3, 4, 5, 6, 7, 8, 12, 16
64, 1, 2, 3, 4, 5, 6, 7, 8, 13, 15
64, 1, 2, 3, 4, 5, 6, 7, 9, 10, 17
64, 1, 2, 3, 4, 5, 6, 7, 9, 11, 16
64, 1, 2, 3, 4, 5, 6, 7, 9, 12, 15
64, 1, 2, 3, 4, 5, 6, 7, 9, 13, 14
64, 1, 2, 3, 4, 5, 6, 7, 10, 11, 15
64, 1, 2, 3, 4, 5, 6, 7, 10, 12, 14
64, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13
64, 1, 2, 3, 4, 5, 6, 8, 9, 10, 16
64, 1, 2, 3, 4, 5, 6, 8, 9, 11, 15
64, 1, 2, 3, 4, 5, 6, 8, 9, 12, 14
64, 1, 2, 3, 4, 5, 6, 8, 10, 11, 14
64, 1, 2, 3, 4, 5, 6, 8, 10, 12, 13
64, 1, 2, 3, 4, 5, 6, 9, 10, 11, 13
64, 1, 2, 3, 4, 5, 7, 8, 9, 10, 15
64, 1, 2, 3, 4, 5, 7, 8, 9, 11, 14
64, 1, 2, 3, 4, 5, 7, 8, 9, 12, 13
64, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13
64, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12
64, 1, 2, 3, 4, 6, 7, 8, 9, 10, 14
64, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13
64, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12
64, 1, 2, 3, 5, 6, 7, 8, 9, 10, 13
64, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12
64, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12
64, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11
65, 0, 1, 2, 3, 4, 5, 6, 7, 8, 29
65, 0, 1, 2, 3, 4, 5, 6, 7, 9, 28
65, 0, 1, 2, 3, 4, 5, 6, 7, 10, 27
65, 0, 1, 2, 3, 4, 5, 6, 7, 11, 26
65, 0, 1, 2, 3, 4, 5, 6, 7, 12, 25
65, 0, 1, 2, 3, 4, 5, 6, 7, 13, 24
65, 0, 1, 2, 3, 4, 5, 6, 7, 14, 23
65, 0, 1, 2, 3, 4, 5, 6, 7, 15, 22
65, 0, 1, 2, 3, 4, 5, 6, 7, 16, 21
65, 0, 1, 2, 3, 4, 5, 6, 7, 17, 20
65, 0, 1, 2, 3, 4, 5, 6, 7, 18, 19
65, 0, 1, 2, 3, 4, 5, 6, 8, 9, 27
65, 0, 1, 2, 3, 4, 5, 6, 8, 10, 26
65, 0, 1, 2, 3, 4, 5, 6, 8, 11, 25
65, 0, 1, 2, 3, 4, 5, 6, 8, 12, 24
65, 0, 1, 2, 3, 4, 5, 6, 8, 13, 23
65, 0, 1, 2, 3, 4, 5, 6, 8, 14, 22
65, 0, 1, 2, 3, 4, 5, 6, 8, 15, 21
65, 0, 1, 2, 3, 4, 5, 6, 8, 16, 20
65, 0, 1, 2, 3, 4, 5, 6, 8, 17, 19
65, 0, 1, 2, 3, 4, 5, 6, 9, 10, 25
65, 0, 1, 2, 3, 4, 5, 6, 9, 11, 24
65, 0, 1, 2, 3, 4, 5, 6, 9, 12, 23
65, 0, 1, 2, 3, 4, 5, 6, 9, 13, 22
65, 0, 1, 2, 3, 4, 5, 6, 9, 14, 21
65, 0, 1, 2, 3, 4, 5, 6, 9, 15, 20
65, 0, 1, 2, 3, 4, 5, 6, 9, 16, 19
65, 0, 1, 2, 3, 4, 5, 6, 9, 17, 18
65, 0, 1, 2, 3, 4, 5, 6, 10, 11, 23
65, 0, 1, 2, 3, 4, 5, 6, 10, 12, 22
65, 0, 1, 2, 3, 4, 5, 6, 10, 13, 21
65, 0, 1, 2, 3, 4, 5, 6, 10, 14, 20
65, 0, 1, 2, 3, 4, 5, 6, 10, 15, 19
65, 0, 1, 2, 3, 4, 5, 6, 10, 16, 18
65, 0, 1, 2, 3, 4, 5, 6, 11, 12, 21
65, 0, 1, 2, 3, 4, 5, 6, 11, 13, 20
65, 0, 1, 2, 3, 4, 5, 6, 11, 14, 19
65, 0, 1, 2, 3, 4, 5, 6, 11, 15, 18
65, 0, 1, 2, 3, 4, 5, 6, 11, 16, 17
65, 0, 1, 2, 3, 4, 5, 6, 12, 13, 19
65, 0, 1, 2, 3, 4, 5, 6, 12, 14, 18
65, 0, 1, 2, 3, 4, 5, 6, 12, 15, 17
65, 0, 1, 2, 3, 4, 5, 6, 13, 14, 17
65, 0, 1, 2, 3, 4, 5, 6, 13, 15, 16
65, 0, 1, 2, 3, 4, 5, 7, 8, 9, 26
65, 0, 1, 2, 3, 4, 5, 7, 8, 10, 25
65, 0, 1, 2, 3, 4, 5, 7, 8, 11, 24
65, 0, 1, 2, 3, 4, 5, 7, 8, 12, 23
65, 0, 1, 2, 3, 4, 5, 7, 8, 13, 22
65, 0, 1, 2, 3, 4, 5, 7, 8, 14, 21
65, 0, 1, 2, 3, 4, 5, 7, 8, 15, 20
65, 0, 1, 2, 3, 4, 5, 7, 8, 16, 19
65, 0, 1, 2, 3, 4, 5, 7, 8, 17, 18
65, 0, 1, 2, 3, 4, 5, 7, 9, 10, 24
65, 0, 1, 2, 3, 4, 5, 7, 9, 11, 23
65, 0, 1, 2, 3, 4, 5, 7, 9, 12, 22
65, 0, 1, 2, 3, 4, 5, 7, 9, 13, 21
65, 0, 1, 2, 3, 4, 5, 7, 9, 14, 20
65, 0, 1, 2, 3, 4, 5, 7, 9, 15, 19
65, 0, 1, 2, 3, 4, 5, 7, 9, 16, 18
65, 0, 1, 2, 3, 4, 5, 7, 10, 11, 22
65, 0, 1, 2, 3, 4, 5, 7, 10, 12, 21
65, 0, 1, 2, 3, 4, 5, 7, 10, 13, 20
65, 0, 1, 2, 3, 4, 5, 7, 10, 14, 19
65, 0, 1, 2, 3, 4, 5, 7, 10, 15, 18
65, 0, 1, 2, 3, 4, 5, 7, 10, 16, 17
65, 0, 1, 2, 3, 4, 5, 7, 11, 12, 20
65, 0, 1, 2, 3, 4, 5, 7, 11, 13, 19
65, 0, 1, 2, 3, 4, 5, 7, 11, 14, 18
65, 0, 1, 2, 3, 4, 5, 7, 11, 15, 17
65, 0, 1, 2, 3, 4, 5, 7, 12, 13, 18
65, 0, 1, 2, 3, 4, 5, 7, 12, 14, 17
65, 0, 1, 2, 3, 4, 5, 7, 12, 15, 16
65, 0, 1, 2, 3, 4, 5, 7, 13, 14, 16
65, 0, 1, 2, 3, 4, 5, 8, 9, 10, 23
65, 0, 1, 2, 3, 4, 5, 8, 9, 11, 22
65, 0, 1, 2, 3, 4, 5, 8, 9, 12, 21
65, 0, 1, 2, 3, 4, 5, 8, 9, 13, 20
65, 0, 1, 2, 3, 4, 5, 8, 9, 14, 19
65, 0, 1, 2, 3, 4, 5, 8, 9, 15, 18
65, 0, 1, 2, 3, 4, 5, 8, 9, 16, 17
65, 0, 1, 2, 3, 4, 5, 8, 10, 11, 21
65, 0, 1, 2, 3, 4, 5, 8, 10, 12, 20
65, 0, 1, 2, 3, 4, 5, 8, 10, 13, 19
65, 0, 1, 2, 3, 4, 5, 8, 10, 14, 18
65, 0, 1, 2, 3, 4, 5, 8, 10, 15, 17
65, 0, 1, 2, 3, 4, 5, 8, 11, 12, 19
65, 0, 1, 2, 3, 4, 5, 8, 11, 13, 18
65, 0, 1, 2, 3, 4, 5, 8, 11, 14, 17
65, 0, 1, 2, 3, 4, 5, 8, 11, 15, 16
65, 0, 1, 2, 3, 4, 5, 8, 12, 13, 17
65, 0, 1, 2, 3, 4, 5, 8, 12, 14, 16
65, 0, 1, 2, 3, 4, 5, 8, 13, 14, 15
65, 0, 1, 2, 3, 4, 5, 9, 10, 11, 20
65, 0, 1, 2, 3, 4, 5, 9, 10, 12, 19
65, 0, 1, 2, 3, 4, 5, 9, 10, 13, 18
65, 0, 1, 2, 3, 4, 5, 9, 10, 14, 17
65, 0, 1, 2, 3, 4, 5, 9, 10, 15, 16
65, 0, 1, 2, 3, 4, 5, 9, 11, 12, 18
65, 0, 1, 2, 3, 4, 5, 9, 11, 13, 17
65, 0, 1, 2, 3, 4, 5, 9, 11, 14, 16
65, 0, 1, 2, 3, 4, 5, 9, 12, 13, 16
65, 0, 1, 2, 3, 4, 5, 9, 12, 14, 15
65, 0, 1, 2, 3, 4, 5, 10, 11, 12, 17
65, 0, 1, 2, 3, 4, 5, 10, 11, 13, 16
65, 0, 1, 2, 3, 4, 5, 10, 11, 14, 15
65, 0, 1, 2, 3, 4, 5, 10, 12, 13, 15
65, 0, 1, 2, 3, 4, 5, 11, 12, 13, 14
65, 0, 1, 2, 3, 4, 6, 7, 8, 9, 25
65, 0, 1, 2, 3, 4, 6, 7, 8, 10, 24
65, 0, 1, 2, 3, 4, 6, 7, 8, 11, 23
65, 0, 1, 2, 3, 4, 6, 7, 8, 12, 22
65, 0, 1, 2, 3, 4, 6, 7, 8, 13, 21
65, 0, 1, 2, 3, 4, 6, 7, 8, 14, 20
65, 0, 1, 2, 3, 4, 6, 7, 8, 15, 19
65, 0, 1, 2, 3, 4, 6, 7, 8, 16, 18
65, 0, 1, 2, 3, 4, 6, 7, 9, 10, 23
65, 0, 1, 2, 3, 4, 6, 7, 9, 11, 22
65, 0, 1, 2, 3, 4, 6, 7, 9, 12, 21
65, 0, 1, 2, 3, 4, 6, 7, 9, 13, 20
65, 0, 1, 2, 3, 4, 6, 7, 9, 14, 19
65, 0, 1, 2, 3, 4, 6, 7, 9, 15, 18
65, 0, 1, 2, 3, 4, 6, 7, 9, 16, 17
65, 0, 1, 2, 3, 4, 6, 7, 10, 11, 21
65, 0, 1, 2, 3, 4, 6, 7, 10, 12, 20
65, 0, 1, 2, 3, 4, 6, 7, 10, 13, 19
65, 0, 1, 2, 3, 4, 6, 7, 10, 14, 18
